brand,model,variant,locality,rto,fuel_type,transmission,seller_type,color,vehicle_age,odometer_reading,km_per_year,owner_count,certified,pincode,selling_price
datsun,go,t,bannerghatta,ka-02,petrol,manual,dealer,unknown,12.0,70500.0,5875.0,1,0.0,560076.0,174000.0
nissan,micra,xv cvt,whitefield,ka-51,petrol,automatic,dealer,red,12.0,90333.0,7527.8,1,1.0,560066.0,288900.0
maruti suzuki,alto,lxi,hebbal,ka-01,petrol,manual,dealer,red,12.0,41423.0,3451.9,2,1.0,560064.0,208600.0
hyundai,grand i10 nios,sportz kappa,whitefield,ka-01,petrol,manual,dealer,green,3.0,7901.0,2633.7,1,1.0,560066.0,561199.0
volkswagen,polo,comfortline,unknown,unknown,petrol,manual,unknown,unknown,10.0,72000.0,7200.0,1,,,413000.0
maruti suzuki,dzire,vxi,malleshwaram,ka-50,petrol,manual,dealer,blue,13.0,126500.0,9730.8,1,0.0,560003.0,335000.0
hyundai,creta,sx,bommanahalli,ka-51,petrol,manual,dealer,white,2.0,13779.0,6889.5,1,1.0,560068.0,1738000.0
hyundai,i20,asta,khb colony hoskote,ka-53,petrol,manual,dealer,silver,14.0,95144.0,6796.0,1,1.0,560066.0,340000.0
hyundai,venue n line,n8 dct,hebbal,ka-25,petrol,automatic,dealer,white,2.0,21977.0,10988.5,1,1.0,560064.0,991200.0
kia,carens,prestige plus 7 str,hebbal,ka-05,diesel,manual,dealer,unknown,4.0,127075.0,31768.8,1,1.0,560064.0,1166200.0
tata,nexon,xz plus,hongasandra near venkateshwar swami temple,ka-51,petrol,manual,dealer,unknown,6.0,53911.0,8985.2,2,1.0,,765000.0
hyundai,grand i10,magna,whitefield,up-32,petrol,manual,dealer,grey,10.0,44924.0,4492.4,2,1.0,560066.0,355000.0
kia,sonet,gravity mt,unknown,ka-05,petrol,manual,unknown,unknown,2.0,17217.0,8608.5,1,,,957000.0
hyundai,i10,magna,gandhi nagar,ka-05,petrol,manual,dealer,grey,12.0,68803.0,5733.6,2,1.0,560009.0,220000.0
ford,figo,duratec exi,malleshwaram,ka-51,petrol,manual,dealer,unknown,15.0,73500.0,4900.0,1,0.0,560003.0,212000.0
hyundai,creta,sx (o) 7 dct,hebbal,ka-05,petrol,automatic,dealer,black,4.0,22000.0,5500.0,1,1.0,562157.0,1574000.0
hyundai,creta,sx (o,unknown,ka-05,diesel,manual,dealer,unknown,11.0,166228.0,15111.6,1,,,780000.0
tata,nexon,creative +,hebbal,ka-03,petrol,manual,dealer,white,3.0,29850.0,9950.0,1,1.0,560023.0,803600.0
maruti suzuki,ciaz,delta shvs mt,whitefield,ka-51,petrol,manual,dealer,silver,7.0,50093.0,7156.1,1,1.0,560066.0,564504.0
kia,seltos,htx ivt,hebbal,ka-03,petrol,automatic,dealer,unknown,4.0,23925.0,5981.2,2,1.0,560064.0,1166237.0
tata,nexon,xz plus (premium,hebbal,ka-35,diesel,manual,dealer,green,4.0,80342.0,20085.5,1,1.0,560064.0,803600.0
maruti suzuki,baleno,zeta,gandhi nagar,ka-03,petrol,manual,dealer,blue,10.0,53192.0,5319.2,1,1.0,560009.0,455500.0
tata,nexon,xza plus,bannerghatta,ka-03,petrol,automatic,dealer,unknown,7.0,57500.0,8214.3,1,1.0,560076.0,740000.0
maruti suzuki,celerio,zxi amt (o,hebbal,ka-13,petrol,automatic,dealer,grey,9.0,71861.0,7984.6,1,1.0,560064.0,351600.0
mahindra,xuv700,ax 5 at 7 str,hebbal,ka-19,diesel,automatic,dealer,blue,3.0,46000.0,15333.3,1,1.0,560103.0,1763000.0
mahindra,xuv300,w8 amt,yeshwanthpur,ka-50,diesel,automatic,dealer,unknown,7.0,86812.0,12401.7,1,1.0,560022.0,715000.0
hyundai,grand i10,asta at kappa,malleshwaram,ka-05,petrol,automatic,dealer,red,11.0,51000.0,4636.4,2,0.0,560003.0,405000.0
hyundai,creta,sx,unknown,tn-64,diesel,manual,dealer,unknown,5.0,77743.0,15548.6,1,,,1227000.0
hyundai,venue,sx (o,nexus shanti niketan mall,ka-03,petrol,manual,dealer,blue,7.0,25500.0,3642.9,2,1.0,560066.0,693000.0
audi,a6,35 s line matrix,hebbal,gj-01,diesel,automatic,dealer,white,7.0,45500.0,6500.0,1,0.0,562157.0,2396000.0
mg,astor,sharp cvt,east of ngef layout kasturi nagar,ka-01,petrol,automatic,dealer,red,4.0,50162.0,12540.5,2,1.0,,1040000.0
ford,figo,duratorq exi,unknown,ka-01,diesel,manual,dealer,unknown,14.0,90500.0,6464.3,1,0.0,,217000.0
hyundai,grand i10 nios,sportz kappa amt,malleshwaram,ka-05,petrol,automatic,dealer,red,2.0,18500.0,9250.0,1,1.0,560003.0,702000.0
maruti suzuki,dzire,vdi,banashankari,ka-05,diesel,manual,dealer,unknown,15.0,136733.0,9115.5,1,1.0,560070.0,234000.0
mahindra,kuv100,k6 plus 6 str,hebbal,ka-02,petrol,manual,dealer,blue,10.0,30379.0,3037.9,1,1.0,560023.0,323400.0
maruti suzuki,dzire,tour s std,kundalahalli,ka-05,cng,manual,dealer,white,4.0,254284.0,63571.0,2,0.0,560037.0,350000.0
maruti suzuki,wagon r,vxi,magadi road tv,ka-04,petrol,manual,dealer,silver,3.0,21565.0,7188.3,1,1.0,560091.0,530000.0
maruti suzuki,baleno,alpha at,malleshwaram,ka-05,petrol,automatic,dealer,unknown,8.0,48500.0,6062.5,2,1.0,560003.0,593000.0
maruti suzuki,swift,vxi,hebbal,ka-41,petrol,manual,dealer,grey,9.0,31114.0,3457.1,1,1.0,560023.0,461100.0
ford,freestyle,titanium plus,behind adarsh palm retret behind adarsh palm retret,ka-04,diesel,manual,dealer,brown,7.0,55497.0,7928.1,4,1.0,560066.0,450000.0
honda,city,vx,kaggadasapura,ka-04,petrol,manual,dealer,unknown,12.0,93258.0,7771.5,1,1.0,,442000.0
maruti suzuki,swift,zxi plus amt,hebbal,ka-05,petrol,automatic,dealer,unknown,6.0,73743.0,12290.5,1,1.0,560064.0,558555.0
maruti suzuki,dzire,zxi plus,hebbal,ka-51,petrol,manual,dealer,blue,6.0,63066.0,10511.0,1,1.0,560064.0,566183.0
honda,city,zx cvt,blessed habitat 60b blessed habitat 60b,ka-25,petrol,automatic,dealer,unknown,9.0,31859.0,3539.9,1,1.0,,750000.0
maruti suzuki,swift,zxi plus amt,kr puram,ka-05,petrol,automatic,dealer,unknown,7.0,91023.0,13003.3,1,1.0,560036.0,646000.0
renault,kwid,rxt amt (o,hebbal,ka-05,petrol,automatic,dealer,unknown,7.0,79895.0,11413.6,1,1.0,560023.0,319000.0
maruti suzuki,wagon r,vxi,yeshwanthpur,ka-50,petrol,manual,dealer,silver,13.0,137945.0,10611.2,1,1.0,560022.0,199840.0
volkswagen,taigun,gt plus dsg,hebbal,ka-05,petrol,automatic,dealer,silver,2.0,70578.0,35289.0,1,1.0,560064.0,1193700.0
maruti suzuki,omni,5 str,unknown,ka-03,petrol,manual,dealer,unknown,23.0,61997.0,2695.5,1,,,98697.0
mahindra,scorpio,s3 plus,hebbal,ka-50,diesel,manual,dealer,white,5.0,133015.0,26603.0,1,1.0,560023.0,839400.0
maruti suzuki,s presso,vxi+,hebbal,ka-51,petrol,manual,dealer,silver,4.0,63415.0,15853.8,1,1.0,560064.0,323554.0
hyundai,i10,era,isro layout,ka-01,petrol,manual,dealer,white,15.0,91113.0,6074.2,2,1.0,560066.0,177000.0
maruti suzuki,ertiga,zdi,kaggadasapura behind lr international school behind lr international school,ka-53,diesel,manual,dealer,silver,14.0,149305.0,10664.6,1,1.0,560066.0,510000.0
tata,nexon,xz plus (o,annalli technological institute,ka-01,petrol,manual,dealer,green,6.0,41726.0,6954.3,1,1.0,560066.0,790000.0
nissan,magnite,xe,mysore road,ka-53,petrol,manual,dealer,brown,3.0,8086.0,2695.3,1,1.0,560066.0,581000.0
tata,nexon,fearless plus s purple revotron 7dca,hebbal,ka-03,petrol,automatic,dealer,unknown,2.0,22500.0,11250.0,1,1.0,562157.0,1309000.0
skoda,rapid,ambition,malleshwaram,ka-04,diesel,manual,dealer,white,8.0,94000.0,11750.0,3,0.0,560003.0,516000.0
maruti suzuki,vitara brezza,vxi at shvs,hebbal,ka-50,petrol,automatic,dealer,white,4.0,27500.0,6875.0,1,1.0,562157.0,865000.0
hyundai,i20,asta,hebbal,ka-03,petrol,manual,dealer,unknown,8.0,37676.0,4709.5,1,1.0,560064.0,584100.0
tata,nexon,pure plus (s) icng 6mt,yeshwanthpur,ka-04,cng,manual,dealer,grey,1.0,27740.0,27740.0,1,1.0,560022.0,970000.0
maruti suzuki,baleno,alpha,hebbal,ka-13,petrol,manual,dealer,unknown,9.0,40372.0,4485.8,1,1.0,560064.0,562290.0
kia,seltos,gtx plus dct,unknown,ka-04,petrol,automatic,unknown,unknown,7.0,71203.0,10171.9,1,,,1084000.0
maruti suzuki,swift,lxi,hosur road,ka-01,petrol,manual,dealer,grey,9.0,113730.0,12636.7,1,0.0,560099.0,435000.0
renault,fluence,e2,bsk 2nd stag no 1 5th main 15th cross,ka-19,diesel,manual,dealer,beige,14.0,195911.0,13993.6,2,1.0,560066.0,170000.0
hyundai,i10,sportz,whitefield,ka-03,petrol,manual,dealer,white,10.0,39855.0,3985.5,1,1.0,560066.0,263900.0
hyundai,new santro,sportz mt,whitefield,ka-30,petrol,manual,dealer,white,7.0,67087.0,9583.9,1,1.0,560066.0,328900.0
hyundai,i20,sportz (o) ivt,hebbal,ka-31,petrol,automatic,dealer,blue,2.0,9611.0,4805.5,1,1.0,560064.0,808500.0
renault,pulse,rxl,whitefield,ka-01,diesel,manual,dealer,red,14.0,129274.0,9233.9,3,1.0,560066.0,210000.0
maruti suzuki,swift,vxi,magadi road tv,ka-04,petrol,manual,dealer,red,18.0,100661.0,5592.3,3,0.0,560091.0,175000.0
ford,ecosport,titanium + at,shankar mutt road shankar mutt road,ka-02,petrol,automatic,dealer,red,8.0,42796.0,5349.5,1,1.0,,855000.0
hyundai,venue,sx,gandhi nagar,ka-63,petrol,manual,dealer,white,2.0,20652.0,10326.0,1,1.0,560009.0,913978.0
volkswagen,polo,highline1.2l,hebbal,ka-53,petrol,manual,dealer,grey,13.0,65618.0,5047.5,2,1.0,560064.0,321295.0
honda,city,v mt,yeshwanthpur,ka-03,petrol,manual,dealer,red,13.0,89611.0,6893.2,2,1.0,560022.0,323200.0
renault,kwid,climber,malleshwaram,ka-50,petrol,manual,dealer,blue,9.0,52500.0,5833.3,2,0.0,560003.0,302000.0
mahindra,tuv300,t10,hebbal,ka-19,diesel,manual,dealer,unknown,8.0,40263.0,5032.9,3,1.0,560064.0,513683.0
ford,freestyle,titanium plus ti-vct,malleshwaram,ka-13,petrol,manual,dealer,white,7.0,60000.0,8571.4,1,1.0,560003.0,503000.0
maruti suzuki,swift,vxi,vaddarapalya madapatna,ka-04,petrol,manual,dealer,black,16.0,119126.0,7445.4,4,1.0,560066.0,213000.0
hyundai,i10,kappa magna,unknown,ka-51,petrol,manual,dealer,unknown,13.0,68000.0,5230.8,1,0.0,,279000.0
tata,altroz,xz,nexus shanti niketan mall,ka-22,petrol,manual,dealer,white,5.0,120000.0,24000.0,1,0.0,560066.0,531000.0
maruti suzuki,dzire,vxi,unknown,ka-50,petrol,manual,dealer,unknown,9.0,86532.0,9614.7,1,,,495000.0
hyundai,tucson,gls 4wd at,yelahanka,ka-03,diesel,automatic,dealer,silver,8.0,148890.0,18611.2,2,1.0,560064.0,1020000.0
tata,nexon,xz plus,hebbal,ka-01,petrol,manual,dealer,grey,4.0,50400.0,12600.0,1,1.0,560023.0,674511.0
maruti suzuki,ciaz,alpha shvs,whitefield,ka-51,petrol,manual,dealer,blue,6.0,66857.0,11142.8,2,1.0,560066.0,592300.0
ford,figo,zxi,hebbal,ka-03,petrol,manual,dealer,grey,13.0,90974.0,6998.0,2,1.0,560064.0,205700.0
honda,city,sv,koramangala,ka-03,petrol,manual,dealer,unknown,11.0,41672.0,3788.4,1,1.0,560034.0,535000.0
hyundai,i20,asta,khb colony hoskote,ka-53,petrol,manual,dealer,silver,14.0,95144.0,6796.0,1,1.0,560066.0,280000.0
tata,punch,adventure sunroof amt,bannerghatta,ka-53,petrol,automatic,dealer,unknown,1.0,7500.0,7500.0,1,1.0,560076.0,744000.0
volkswagen,vento,highline at,hebbal,ka-03,petrol,automatic,dealer,white,9.0,171557.0,19061.9,1,1.0,560024.0,590000.0
maruti suzuki,ertiga,zxi,bommasandra industrial area bommasandra,ka-05,petrol,manual,dealer,grey,13.0,173313.0,13331.8,2,1.0,560066.0,520000.0
tata,tiago,revotron xz,whitefield,ka-51,petrol,manual,dealer,orange,10.0,85000.0,8500.0,2,0.0,560066.0,336000.0
kia,seltos,gtk,hebbal,ka-53,petrol,manual,dealer,white,7.0,59500.0,8500.0,1,1.0,560103.0,928000.0
hyundai,grand i10,sportz at kappa,hebbal,ka-05,petrol,automatic,dealer,silver,7.0,113401.0,16200.1,2,1.0,560064.0,343000.0
hyundai,santro,sportz amt,malleshwaram,ka-01,petrol,automatic,dealer,blue,6.0,44000.0,7333.3,2,1.0,560003.0,448000.0
ford,ecosport,ambiente,hebbal,ka-05,diesel,manual,dealer,unknown,11.0,131793.0,11981.2,1,1.0,560064.0,376344.0
maruti suzuki,swift,zxi amt,unknown,ka-51,petrol,automatic,unknown,unknown,5.0,43862.0,8772.4,1,,,671000.0
hyundai,grand i10,sportz kappa,hebbal,ka-51,petrol,manual,dealer,unknown,12.0,56058.0,4671.5,1,1.0,560064.0,333085.0
maruti suzuki,baleno,zeta,unknown,ka-05,petrol,manual,dealer,unknown,10.0,73558.0,7355.8,1,,,525000.0
ford,freestyle,titanium,unknown,ka-05,petrol,manual,unknown,unknown,8.0,66716.0,8339.5,1,,,466000.0
hyundai,grand i10 nios,sportz,whitefield,ka-03,petrol,manual,dealer,blue,7.0,49004.0,7000.6,1,1.0,560066.0,490000.0
chevrolet,captiva,lt,unknown,ka-02,diesel,manual,dealer,unknown,14.0,137568.0,9826.3,1,1.0,,500000.0
renault,triber,rxz amt,hebbal,ka-05,petrol,automatic,dealer,unknown,3.0,15606.0,5202.0,1,1.0,560064.0,580200.0
maruti suzuki,eeco,5 str with a/c+htr,hebbal,ka-05,petrol,manual,dealer,silver,5.0,81219.0,16243.8,1,1.0,560064.0,384199.0
hyundai,venue,s (o) mt,whitefield,ka-05,petrol,manual,dealer,white,2.0,28100.0,14050.0,1,1.0,560066.0,857273.0
hyundai,i20,sportz (o,gandhi nagar,ka-05,petrol,manual,dealer,red,12.0,54832.0,4569.3,1,1.0,560009.0,413600.0
renault,kwid,rxt (o,whitefield,ka-70,petrol,manual,dealer,red,7.0,78134.0,11162.0,3,1.0,560066.0,227548.0
bmw,5 series,523i,unknown,ka-01,petrol,automatic,dealer,grey,16.0,74349.0,4646.8,2,1.0,,840000.0
maruti suzuki,ertiga,vdi shvs,hebbal,ka-05,diesel,manual,dealer,grey,8.0,74008.0,9251.0,1,1.0,560064.0,830000.0
hyundai,verna,sx (o) mt,choodasandra,ka-01,petrol,manual,dealer,unknown,3.0,14699.0,4899.7,1,1.0,,1474000.0
maruti suzuki,baleno,alpha at,bannerghatta,ka-03,petrol,automatic,dealer,unknown,9.0,55000.0,6111.1,1,1.0,560076.0,580000.0
nissan,terrano,xl d plus,unknown,ka-18,diesel,manual,dealer,unknown,12.0,64819.0,5401.6,1,,,434367.0
maruti suzuki,alto,lxi o,hebbal,ka-51,petrol,manual,dealer,unknown,9.0,42248.0,4694.2,1,1.0,560064.0,252600.0
audi,q3,35 quattro premium plus,unknown,ka-01,diesel,automatic,dealer,unknown,8.0,64500.0,8062.5,1,0.0,,1774000.0
mahindra,kuv100 nxt,k8 d 6 str,mysore road,ka-05,diesel,manual,dealer,unknown,8.0,69500.0,8687.5,1,1.0,560039.0,440000.0
ford,freestyle,titanium,whitefield,ka-25,diesel,manual,dealer,yellow,6.0,42298.0,7049.7,2,1.0,560066.0,529200.0
mahindra,tuv300,t8 amt,hebbal,ka-02,diesel,automatic,dealer,silver,9.0,66786.0,7420.7,1,1.0,560064.0,509100.0
hyundai,creta,sx at,rampura main road byrathi nanda jyothi apartment,ka-18,petrol,automatic,dealer,white,8.0,105500.0,13187.5,3,1.0,560064.0,748791.0
renault,triber,rxz,jp nagar,ka-14,petrol,manual,dealer,white,4.0,90253.0,22563.2,2,1.0,560078.0,538999.0
maruti suzuki,celerio,vxi amt,magadi road tv,ka-05,petrol,automatic,dealer,silver,9.0,37484.0,4164.9,1,0.0,560091.0,410000.0
tata,safari,xza plus,unknown,ka-05,diesel,automatic,unknown,unknown,5.0,74275.0,14855.0,1,,,1469407.0
hyundai,i20 active,sx,gandhi nagar,ka-05,petrol,manual,dealer,unknown,10.0,73127.0,7312.7,1,1.0,560009.0,446470.0
honda,city,v at,yelahanka,mh-01,petrol,automatic,dealer,white,14.0,123456.0,8818.3,3,1.0,560097.0,196000.0
hyundai,new santro,sportz mt,gandhi nagar,ka-01,petrol,manual,dealer,grey,7.0,29323.0,4189.0,1,1.0,560009.0,413945.0
tata,tiago,xza plus,hebbal,ka-41,petrol,automatic,dealer,white,6.0,62785.0,10464.2,1,1.0,560064.0,463301.0
hyundai,grand i10,magna,peenya,ka-02,diesel,manual,dealer,white,11.0,92116.0,8374.2,2,1.0,560066.0,282000.0
tata,harrier,xza dark edition,hebbal,ka-03,diesel,automatic,dealer,black,5.0,39000.0,7800.0,1,1.0,562157.0,1499000.0
hyundai,i20,sportz,vajarahalli,ka-14,petrol,manual,dealer,silver,10.0,180656.0,18065.6,2,1.0,560066.0,492000.0
mg,hector,sharp cvt,whitefield,ka-51,petrol,automatic,dealer,grey,4.0,27929.0,6982.2,1,1.0,560066.0,1273447.0
honda,city,v at,nexus shanti niketan mall,ka-03,petrol,automatic,dealer,red,13.0,36500.0,2807.7,2,0.0,560066.0,429000.0
renault,kwid,rxt amt (o,whitefield,ka-21,petrol,automatic,dealer,unknown,9.0,49819.0,5535.4,1,1.0,560066.0,239000.0
kia,sonet,htx,nexus shanti niketan mall,ka-01,diesel,manual,dealer,white,6.0,60500.0,10083.3,1,1.0,560066.0,808000.0
maruti suzuki,eeco,5 str with a/c+htr,banaswadi,ka-64,petrol,manual,dealer,grey,5.0,30019.0,6003.8,2,1.0,560076.0,460000.0
kia,carens,prestige 7 str,hebbal,ka-05,diesel,manual,dealer,white,4.0,53417.0,13354.2,1,1.0,560064.0,1078200.0
mahindra,xuv500,w6,malleshwaram,ka-03,diesel,manual,dealer,unknown,10.0,82500.0,8250.0,1,1.0,560003.0,824000.0
renault,duster,110 ps rxl,naveen tent house naveen tent house,ka-01,diesel,manual,dealer,unknown,14.0,96693.0,6906.6,3,1.0,,250000.0
renault,kwid,rxt amt,hebbal,ka-05,petrol,automatic,dealer,unknown,8.0,52646.0,6580.8,1,1.0,560064.0,283200.0
nissan,magnite,acenta b4d amt,hebbal,ka-19,petrol,automatic,dealer,white,1.0,2497.0,2497.0,1,1.0,560064.0,730000.0
maruti suzuki,alto,lxi,hebbal,ka-53,petrol,manual,dealer,red,12.0,31587.0,2632.2,1,1.0,560064.0,222216.0
honda,jazz,v,bannerghatta,ka-05,petrol,manual,dealer,brown,7.0,55500.0,7928.6,1,0.0,560076.0,596000.0
volkswagen,vento,highline,hsr layout,ka-03,diesel,manual,dealer,white,11.0,106115.0,9646.8,3,1.0,560102.0,380000.0
kia,seltos,htx ivt,bannerghatta,ka-04,petrol,automatic,dealer,white,5.0,24000.0,4800.0,1,1.0,560076.0,1200000.0
maruti suzuki,dzire,vxi,mysore road,ka-50,petrol,manual,dealer,unknown,9.0,86532.0,9614.7,2,1.0,560098.0,495000.0
renault,triber,rxz,nexus shanti niketan mall,ka-05,petrol,manual,dealer,unknown,4.0,38000.0,9500.0,1,1.0,560066.0,616000.0
mahindra,xuv500,w9,yelahanka,ka-02,diesel,manual,dealer,unknown,8.0,101241.0,12655.1,2,1.0,560064.0,1000000.0
mahindra,thar,lx ht 4wd mt,arekere,ka-51,petrol,manual,dealer,black,5.0,38049.0,7609.8,1,1.0,560066.0,1100000.0
maruti suzuki,celerio,vxi amt,hebbal,ka-03,petrol,automatic,dealer,white,11.0,93500.0,8500.0,1,0.0,562157.0,321000.0
renault,fluence,e2,unknown,ka-19,diesel,manual,unknown,unknown,14.0,195911.0,13993.6,1,,,170000.0
maruti suzuki,alto k10,vxi amt,hebbal,ka-41,petrol,automatic,dealer,white,7.0,43863.0,6266.1,1,1.0,560064.0,307849.0
honda,jazz,sv,shell petrol pump kasavanahalli,ka-05,petrol,manual,dealer,unknown,11.0,65408.0,5946.2,1,1.0,,410000.0
maruti suzuki,baleno,alpha,c804,ka-53,petrol,manual,dealer,orange,8.0,45939.0,5742.4,2,1.0,560066.0,630200.0
hyundai,creta,base,hebbal,ka-04,petrol,manual,dealer,unknown,10.0,64091.0,6409.1,3,1.0,560064.0,528800.0
maruti suzuki,swift,zxi plus,unknown,ka-05,petrol,manual,dealer,unknown,3.0,14000.0,4666.7,1,,,767000.0
renault,kwid,climber amt,hebbal,ka-01,petrol,automatic,dealer,unknown,4.0,10758.0,2689.5,1,1.0,560023.0,430000.0
nissan,micra,xv cvt,whitefield,ka-51,petrol,automatic,dealer,red,12.0,90333.0,7527.8,1,1.0,560066.0,277400.0
renault,kwid,rxt,unknown,unknown,petrol,manual,unknown,unknown,10.0,80500.0,8050.0,1,,,259000.0
audi,a6,premium plus,yelahanka,ka-05,diesel,automatic,dealer,unknown,14.0,121041.0,8645.8,1,1.0,560064.0,900000.0
maruti suzuki,swift,vxi,unknown,ka-03,petrol,manual,dealer,unknown,5.0,25505.0,5101.0,1,,,600000.0
maruti suzuki,celerio x,zxi (o) amt,whitefield,ka-53,petrol,automatic,dealer,white,8.0,49659.0,6207.4,3,1.0,560066.0,309500.0
tata,tigor,xza plus,malleshwaram,ka-16,petrol,automatic,dealer,grey,4.0,117000.0,29250.0,1,0.0,560003.0,565000.0
maruti suzuki,ritz,vxi,yelahanka,ka-50,petrol,manual,dealer,unknown,13.0,46018.0,3539.8,1,1.0,560064.0,350000.0
hyundai,creta,sx plus at,gandhi nagar,ka-02,petrol,automatic,dealer,unknown,9.0,73319.0,8146.6,1,1.0,560009.0,670000.0
tata,tiago,xza,hebbal,ka-51,petrol,automatic,dealer,red,5.0,34646.0,6929.2,1,1.0,560064.0,485000.0
renault,triber,rxz easy-r amt,unknown,ka-02,petrol,automatic,dealer,unknown,1.0,22000.0,22000.0,1,1.0,,725000.0
volkswagen,polo,highline1.2l,hebbal,ka-01,petrol,manual,dealer,brown,9.0,110489.0,12276.6,2,1.0,560023.0,358900.0
renault,kwid,climber,yeshwanthpur,ka-01,petrol,manual,dealer,blue,7.0,41252.0,5893.1,1,1.0,560022.0,295000.0
honda,jazz,v at,bannerghatta,ka-53,petrol,automatic,dealer,unknown,8.0,108500.0,13562.5,1,0.0,560076.0,521000.0
maruti suzuki,alto k10,vxi,nexus shanti niketan mall,wb-12,petrol,manual,dealer,unknown,13.0,51000.0,3923.1,1,0.0,560066.0,232000.0
hyundai,i20,asta,unknown,ka-05,petrol,manual,dealer,unknown,12.0,95579.0,7964.9,1,,,366000.0
mahindra,bolero,b6,vimanapura,ka-03,diesel,manual,dealer,unknown,2.0,11542.0,5771.0,1,1.0,,950000.0
maruti suzuki,eeco,5 str with a/c+htr,koramangala,ka-04,petrol,manual,dealer,grey,8.0,56371.0,7046.4,1,1.0,560034.0,386800.0
tata,altroz,xz plus dark edition,hebbal,ka-03,petrol,manual,dealer,black,5.0,56804.0,11360.8,1,1.0,560064.0,593200.0
mahindra,thar,ax7 l mt 4wd,unknown,ka-18,diesel,manual,dealer,unknown,0.0,1500.0,3000.0,1,1.0,,2327000.0
mg,hector,sharp,jp nagar,ka-05,diesel,manual,dealer,red,4.0,35200.0,8800.0,1,1.0,560078.0,1450000.0
maruti suzuki,alto k10,vxi,whitefield,ka-19,petrol,manual,dealer,unknown,13.0,61698.0,4746.0,2,1.0,560066.0,197896.0
mahindra,xuv700,ax 7 at luxury pack 7 str,hebbal,ka-02,petrol,automatic,dealer,unknown,5.0,32500.0,6500.0,1,1.0,562157.0,1798000.0
maruti suzuki,ritz,lxi bs-iv,malleshwaram,ka-03,petrol,manual,dealer,white,13.0,120000.0,9230.8,2,0.0,560003.0,233000.0
renault,kiger,rxz cvt,hebbal,ka-50,petrol,automatic,dealer,black,2.0,10549.0,5274.5,1,1.0,560064.0,775500.0
hyundai,grand i10,asta kappa,jp nagar,ka-05,petrol,manual,dealer,red,8.0,46000.0,5750.0,1,1.0,560078.0,548583.0
maruti suzuki,wagon r,vxi amt,whitefield,ka-03,petrol,automatic,dealer,unknown,10.0,72868.0,7286.8,1,1.0,560066.0,303827.0
mahindra,xuv500,w7,sandeep vihar sandeep vihar kannamangala,ar-01,diesel,manual,dealer,black,6.0,27579.0,4596.5,1,1.0,560066.0,925000.0
mahindra,xuv500,w6,gandhi nagar,ka-03,diesel,manual,dealer,unknown,13.0,126648.0,9742.2,1,1.0,560009.0,416129.0
hyundai,grand i10 nios,sportz amt kappa,yeshwanthpur,ka-13,petrol,automatic,dealer,white,6.0,55380.0,9230.0,1,1.0,560022.0,509631.0
tata,nexon,creative+ sunroof dca,marathahalli,ka-03,petrol,automatic,dealer,unknown,2.0,15974.0,7987.0,1,1.0,560037.0,1150000.0
renault,kwid,climber amt,whitefield,ka-05,petrol,automatic,dealer,grey,8.0,43984.0,5498.0,3,1.0,560066.0,254700.0
tata,nano,twist xt,whitefield,ka-03,petrol,manual,dealer,purple,11.0,39500.0,3590.9,3,0.0,560066.0,139000.0
kia,sonet,gtx plus imt,whitefield,ka-03,petrol,manual,dealer,white,4.0,49943.0,12485.8,2,1.0,560066.0,789500.0
renault,kiger,rxt (o) amt,unknown,ka-51,petrol,automatic,dealer,unknown,4.0,74625.0,18656.2,1,,,545000.0
hyundai,i20,asta (o) dct,malleshwaram,ka-05,petrol,automatic,dealer,red,3.0,39000.0,13000.0,1,1.0,560003.0,867000.0
tata,zest,xms,uttarahalli hobli,ka-05,petrol,manual,dealer,unknown,12.0,64584.0,5382.0,1,1.0,,315000.0
maruti suzuki,dzire,zxi amt,unknown,ka-01,petrol,automatic,unknown,unknown,5.0,75765.0,15153.0,1,,,523000.0
renault,kwid,rxt,hebbal,ka-01,petrol,manual,dealer,red,8.0,72750.0,9093.8,2,1.0,560064.0,268000.0
tata,hexa,xt 4x2 7 str,unknown,ka-41,diesel,manual,dealer,unknown,9.0,86309.0,9589.9,1,,,815000.0
maruti suzuki,celerio,vxi (o,whitefield,ka-41,petrol,manual,dealer,white,9.0,48000.0,5333.3,1,1.0,560066.0,378000.0
tata,nexon,pure plus (s) icng 6mt,yeshwanthpur,ka-04,cng,manual,dealer,grey,1.0,27740.0,27740.0,1,1.0,560022.0,950600.0
maruti suzuki,ignis,delta amt,whitefield,ka-36,petrol,automatic,dealer,unknown,8.0,69957.0,8744.6,1,1.0,560066.0,391900.0
maruti suzuki,alto k10,vxi amt,unknown,gj-18,petrol,automatic,unknown,unknown,11.0,47329.0,4302.6,1,,,202000.0
tata,nexon,xza plus (premium) kaziranga,unknown,ka-52,diesel,automatic,unknown,unknown,4.0,136700.0,34175.0,1,,,787000.0
